0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
0.81641863679442983,0.45940990196815168,0.33240498436988830,0.62528342286792538,0.04837283922617963,0.68890354798278131,0.92933412530666193,0.71313168916794034,0.08440624539041708,0.21053514857261824,0.47644839376895576,0.95437633119382292,0.43687680361466519,0.64227364109373919,0.54690750621157713,0.24802871739171739,0.43260363093742260,0.13100116348973101,0.59455524450149821,0.12113667835979702,0.50323637497749685,0.21180948116703391,0.92203057448877823,0.36874001766333231,0.35756141527484009,0.03557644708080676,0.28862292350674112,0.45551350101562316,0.53115033512040410,0.62112645071169836,0.50140969636547117,0.37707995930067717,0.90630519647719998,0.30325189627487725,0.07231369075419025,0.24285740395621336,0.00975969196566773,0.30680768894285115,0.20044551033618485,0.29850707994197767,0.79440536493783975,0.23293780926869301,0.38140613621260766,0.01222563525077935,0.34261104808552933,0.78653211145299362,0.14333816519506903,0.43872008613714819,0.31211398996354645,0.21018707338560116,0.31913597427584184,0.09273872289811691,0.38519339772366989,0.01346673309872137,0.77292947531892120,0.94412140218842799,0.51869752770963684,0.32285494670466119,0.55282225768453719,0.85961390869695753,0.17910093159283214,0.22094663661984648,0.85910401327418506,0.28047009227443964,0.29789391359145234,0.99664484672635134,0.87075663698499561,0.24983570098475216,0.53937753827946566,0.61152031610357627,0.26553685743786182,0.97265561948454460,0.94071574008916348,0.26517075496950959,0.65082788875437225
0.00930634717402445,0.69625677819140563,0.95002282117526782,0.90013642967590490,0.17590188179287436,0.03434070600567263,0.16291463647753213,0.28053348039862258,0.47104384910010433,0.46377818765379697,0.28847521605724280,0.73885453347010199,0.91474701328050234,0.82844029808336206,0.04472963525208895,0.21086855925140824,0.22728418451679011,0.47786982015825663,0.53571782694666559,0.84166546379397333,0.35250758352436917,0.46517781564790905,0.59635086966449302,0.47638563736766981,0.23249145137638716,0.06550478140680294,0.84996244001556609,0.58222883988642782,0.37694049690617260,0.68065422914171236,0.27155967409390669,0.70613741353067905,0.26821615069552096,0.10215186169390145,0.58883551350018504,0.49124920901476343,0.32989038956500549,0.73142065900860553,0.96343551224543877,0.29050944305579851,0.66631105043315264,0.16109519442113662,0.16032230920139334,0.03015420701396598,0.22520170543848628,0.04899444491734806,0.70923657632745318,0.25434289911350261,0.45027235506054575,0.31135442128922486,0.11749496838421847,0.03670271977402118,0.27089545416166572,0.60495079550117203,0.44189175057067587,0.22219135310879023,0.60630920287743073,0.78901523977691279,0.26048481615586094,0.74521839772523790,0.97702709246748576,0.98000749193591019,0.51314652393738158,0.91187957143046439,0.38161369884953744,0.19045913944330728,0.97737403273665158,0.24308894549806637,0.83358039484326618,0.42881904889219480,0.05550403526438408,0.20325167879667239,0.36804708350433424,0.71928014147502994,0.15908592930677834
0.43019008221485078,0.35688964717695404,0.18111396899585908,0.22892920854646537,0.76434621689344029,0.41392064196451017,0.65117215191577515,0.54756811664427341,0.07861453807517937,0.03129781894211914,0.30392166313259861,0.32067096509552684,0.45430970636579482,0.75062827164256718,0.57719317873782849,0.04447914209961479,0.57732331771424217,0.87347282917031399,0.63071139503113061,0.46720562663047183,0.50712025805633676,0.89433577941731013,0.57293205849928763,0.30125195740810495,0.38112281564726413,0.20028060829735883,0.77328074763324994,0.55108898670811635,0.47605525913455915,0.23340273181693649,0.83455697602108547,0.53804971013932335,0.90716976379677394,0.87248060466411803,0.07798794589833891,0.49657061077206144,0.54693821956038868,0.71605997977259450,0.16230403129886162,0.01755462342947101,0.06608333272158085,0.22506464927800041,0.54896994561350598,0.18246386303171225,0.95161019574324490,0.37044257706372130,0.62738129601254367,0.09287273282973951,0.68269507638885929,0.86903179136334530,0.16753818899036121,0.30824239823700095,0.71317245130658569,0.68995210906157622,0.59512709902403538,0.40300980833851541,0.18984925871423430,0.82362578611864368,0.03191635607573307,0.44554831937246075,0.45400778037518053,0.57951162655316446,0.23535773971584817,0.98231628476375554,0.58357491070728174,0.67101132122885632,0.10497401758375746,0.60880041840041244,0.89761165396227605,0.79903687470042861,0.49019800798395974,0.48552686418851099,0.51551132107343756,0.07112278741113298,0.07079864109246847
0.53818485101375446,0.03155841062040110,0.65235086272828124,0.51101600187961760,0.40228099948853113,0.61067602818661115,0.82295454504269150,0.80673373503136714,0.62669926739190340,0.87367121570163120,0.36533480099334092,0.01305158259258155,0.80084479716200740,0.62816874217683960,0.91289016949599178,0.20933692116313918,0.54211708589902130,0.95063767297678270,0.26722246712405728,0.59134044239161088,0.38193102712733129,0.27958348721241277,0.33326724754569703,0.35750896223944617,0.77662598326191445,0.16028203410312569,0.76015239727558448,0.71389217930112381,0.37335011227056603,0.90760930862708666,0.12603000084111815,0.59403630030760390,0.11020933927170573,0.68371803014704458,0.58415133610767089,0.74425848611178325,0.75952633730417263,0.60982436786618088,0.09397667978482926,0.25394280220277732,0.94571401386443843,0.98713117737512379,0.08533912915095798,0.35897582971161857,0.44496144677306315,0.36954237831167724,0.08983900125019129,0.10691157003510288,0.17863642277481273,0.79529761923808018,0.12349445452081909,0.84511164704900321,0.27536309429413552,0.08369896678793953,0.02695083323102410,0.79000522415089414,0.64279336286914623,0.69387751128981512,0.77681875736195538,0.55862878683053907,0.55161351661706071,0.35411587026148295,0.72693794263964906,0.15797470660368085,0.95456848414778450,0.85305726560799922,0.17563358327996259,0.79109288287094259,0.58214004197301106,0.89711264441099292,0.45026436836643990,0.06393085766397688,0.90812390066446913,0.10068377843684895,0.43255942062190056
0.15906334143461420,0.18368741632706720,0.31371560713026614,0.04779891791735191,0.96712655716928109,0.37167688778203978,0.00735207686433326,0.00101227370322343,0.10783102201276651,0.22875344655704710,0.21536933219212573,0.29483621518137137,0.81022271474138507,0.89449386075746717,0.00168990486632248,0.26223772004737844,0.79741912246525004,0.88609330261074670,0.61482289716365690,0.23249029449878145,0.27013765121647582,0.39060244433066849,0.86513150884380297,0.70119109323083473,0.32907438440761316,0.54420807171177976,0.71117898299525539,0.49215191620155052,0.35058116543100337,0.78195100614785318,0.51894669774746771,0.24265457374505561,0.35618147616126572,0.87811999889299019,0.98907609394778828,0.27445750395751201,0.00417808760991412,0.95973164225848673,0.11193126548991394,0.94872359888261870,0.62623946725976865,0.19312954986118669,0.29166277665382723,0.62046836203699496,0.37061098150995353,0.71500038119546039,0.63945179660359774,0.24675230247111102,0.09040419231902497,0.49789332617078841,0.39599364063786247,0.27922873582628016,0.31760557930415767,0.16426260021054673,0.90599972308385746,0.48022491110346988,0.14733209726579555,0.33390856635380595,0.75223134941912773,0.07934643310234180,0.41831032455597861,0.72907470555727127,0.33474009081553391,0.49404527551107491,0.18661739679079903,0.22559927187723317,0.70956940338602170,0.22348154664827702,0.54236805073167826,0.61713592790052341,0.14162405143791701,0.58639254330385060,0.25212518487925029,0.11689587618445296,0.25942186998407346
0.14430477883303050,0.71334806329413958,0.68507244166983272,0.58215036064098502,0.40708531072444054,0.98338807560298036,0.25655236389689229,0.53205306735360636,0.97308962352014428,0.94590507948750358,0.18938442525170462,0.01065027804511498,0.80659604351346914,0.02160617686878563,0.29546090386618884,0.56114840598410898,0.18924031084015169,0.07399321945175952,0.00593159064943805,0.69119425508802290,0.72280077380829533,0.73232747139991927,0.74599242813303768,0.40346635835714273,0.25564567493655266,0.58982539207998230,0.61503132980643471,0.64543516495447417,0.03986065805164829,0.92638852844202557,0.87701829747223958,0.20363185972367803,0.52307679934190976,0.43874302887034033,0.95505608063196912,0.93833603324152026,0.79966376835355768,0.41961563082352382,0.23782265764166532,0.05677204959337667,0.37244446808200371,0.89127026345137239,0.97852519119192582,0.06600577194390778,0.96465241461566642,0.66263947069771989,0.75914014417039355,0.25163119936882794,0.65246586364374914,0.32709841766672398,0.31959403639190131,0.42812384443837037,0.41572512319514288,0.42033643440102664,0.73464344840404228,0.75633197970556865,0.76679841849032193,0.33788520918425302,0.20230885105350127,0.21237200518966459,0.61344771528516662,0.47625480365706863,0.11834232725507055,0.68960952389514318,0.46517231161899097,0.13561540309715714,0.68441694130017838,0.51374908066137059,0.91481013385923371,0.78138569744999242,0.20980901717138045,0.95605803866924866,0.14870367804011198,0.01819371043436724,0.33520106737689082
0.65446836667936248,0.54477744151309970,0.12091242749506370,0.63597787714702725,0.32638941814938083,0.93139731905569301,0.69972506566418746,0.32027245235755308,0.63392614259367397,0.57315585792873702,0.25553233080109983,0.63667051267133912,0.94496323320601938,0.76207586907034397,0.05522345141730023,0.55407031883280067,0.50744037293993294,0.61487663559488326,0.31963414595531237,0.56520033196779507,0.39901249541330119,0.72638002711117489,0.79715938636135120,0.66351993510976792,0.65042841281855457,0.62390192105965125,0.68371895380055414,0.62461060452957740,0.17579575671796099,0.31041682108102198,0.44582246328427311,0.40089212787425577,0.15607467882753756,0.95775484764950114,0.32932684888336261,0.81920143356358310,0.34256660817558626,0.54244226487866332,0.88800758241401523,0.22855775430547276,0.94067772153016993,0.45506895116247381,0.16063623982477893,0.88720878186473517,0.33238748948861452,0.53580015259112546,0.37829432155552822,0.74827300204250335,0.92847772213995938,0.69187356130600108,0.45822937462595326,0.28199661894373884,0.06243520016917670,0.53179572439501721,0.60945762142423743,0.81813954420408852,0.29650269263333784,0.56925864779219371,0.97315447118635101,0.40711550331762136,0.68142029586516339,0.22231887032756292,0.26972318598092893,0.40794091935202625,0.80816037423145692,0.30915476578915246,0.36884934347833875,0.36595120967980577,0.48740794144285449,0.81257895898719690,0.57277477344289918,0.09878725811292521,0.10555393911056188,0.63398609843362563,0.50298759696812179
0.93307365795326946,0.73201281247204308,0.20044880007776200,0.37095408125713858,0.00951216878649119,0.34402348840251940,0.32352653090607864,0.93809139535290054,0.87492518090504534,0.58073275293979087,0.42675572960227282,0.18960372549114868,0.46994319432253340,0.48514843911653516,0.41652301715931273,0.20101616157057600,0.47658719326435550,0.28500517830776328,0.27826413960970087,0.46037095426066099,0.11014217689199080,0.71334159796326013,0.74365261224056500,0.80687392557817283,0.90747314940697288,0.88425102401351896,0.01319235130155816,0.88503521793123152,0.77462979080149796,0.66478894157543655,0.60121158431143396,0.86999985858752105,0.96086834249262731,0.16435823750861756,0.84137124147066433,0.84202386588957179,0.38639855464513295,0.51929055446955696,0.30911117268785537,0.75993564986112405,0.88463038675627526,0.66809692466432458,0.07795818275820798,0.04105266884975911,0.64277377519773859,0.10579655143479250,0.54584487970133255,0.69802045426795700,0.78029443808770715,0.99394027439372046,0.02113376284164781,0.29988700502693877,0.48893810102596802,0.12393796842809091,0.01115843224622415,0.90044000304509586,0.16956279368300531,0.16771611552010834,0.96428322760424079,0.30744303210011126,0.77471262416403264,0.44743029830352599,0.34947655507211628,0.36259013849433974,0.51803785730006435,0.87991667574116617,0.85443608418051709,0.93959643448745889,0.52432648894288103,0.08894814053289046,0.34836180118139792,0.91399869918063315,0.77189618949098815,0.25059396239775023,0.19186563112944854
0.76665163213046661,0.76170695661545906,0.12040656731703570,0.52169885715545472,0.68653845572973604,0.46265604792750759,0.74613972028379183,0.89174344287927410,0.44630669483303131,0.24734951361885249,0.90903668531385062,0.04316434178811923,0.94083139305942687,0.48781696209008729,0.13311524164546107,0.13145661264391306,0.60357479206448916,0.23082749524041823,0.73276298655649819,0.38264319854308748,0.71698399341512875,0.89208212314227664,0.02961418594401777,0.86174586367340511,0.23010378421311439,0.64615216033334144,0.06935222284607268,0.19119149579352190,0.08634171519299261,0.71355593619079305,0.11878832266567552,0.78058934357998200,0.69757346695646916,0.24032269525415273,0.85890238875190861,0.71838568242775247,0.00796058871654493,0.96479847550815900,0.20446527553086891,0.07617878480695317,0.05309611830608418,0.23501955672864783,0.31319727071634029,0.05939478746223359,0.25783228141044012,0.60656169607410371,0.32124524131904253,0.95149843663183986,0.91797497902947867,0.97990808833014842,0.07691230330567178,0.16221864429544108,0.90075111169142974,0.70852161781809864,0.39521350850455261,0.02288057935806764,0.80413015201956173,0.59933850490895813,0.07172702532654829,0.24874638116290149,0.80494405172018801,0.26879287846363720,0.85647600524013234,0.78774628435549310,0.49488943364875337,0.99183832157626661,0.87827182268272708,0.62916722260931768,0.75895201002471147,0.65886579838958681,0.42732161248793499,0.19918347557896665,0.02933352921584464,0.08909207419746967,0.26654987500051475
0.69528485074026114,0.02441846460784936,0.10195007215567298,0.40607962236308415,0.15809259330440439,0.41981848927466425,0.38094609155555004,0.98678538789936288,0.71381472606048757,0.95915434553694578,0.77853340562055751,0.22282539198652673,0.15653862942596330,0.88393792604938803,0.32093206802336138,0.09138903752631511,0.24036626413875717,0.60399099422726255,0.42704202786124212,0.47096291428310877,0.42570752948431623,0.51896184724713734,0.44082742552265330,0.24587419106231556,0.89838485364261977,0.69068931858404670,0.74572607850578443,0.82648033843196556,0.55716810474605072,0.78751432457390469,0.84257561606182640,0.47184289114419264,0.59076750751824458,0.05498329362203747,0.57343371000346810,0.21768395631702719,0.51678507730855139,0.15503354431183669,0.26922849306267982,0.56727525328207729,0.49505468137617803,0.08591752852232104,0.25911924307519973,0.98301969552628321,0.78174580724051135,0.10245704947082757,0.97106484960834105,0.14561016190738518,0.95355954613551186,0.06372749064912353,0.73769469664372000,0.52398126072705009,0.30715200413227162,0.09956145306083897,0.17838762540697628,0.04841668192878412,0.74572401728101578,0.65471232084766062,0.59293404047561038,0.16993641537556614,0.38495805931578109,0.29059632262274027,0.90807164000895257,0.28888902040587716,0.31343769712589009,0.53172488682128349,0.38896445153920967,0.98659167347893095,0.03537155694424765,0.96453689401818876,0.97033424915797339,0.75672429552800158,0.37664479100277615,0.11740650012295806,0.60310627041042608
